lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1116,ǁae,271.09,271.426,0141_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ǁae,","(HA) ""it is not hyena",m1239,ǁae,,part,NEG,p2450 p2451 p2452,|\|\ a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1117,<p:>,271.426,271.737,<p:>,<p:>,<p:>,m1240,<p:>,,<p:>,<p:>,p2453,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1118,<<ui>>,271.737,271.84,0142_DoReCo_doreco_nngg1234_NB041016-01_A,****,****,m1241,****,,****,****,p2454,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1119,koro,271.84,272.124,0143_DoReCo_doreco_nngg1234_NB041016-01_A,"koro ke ain a ǃqxʼabesi,",it is jackal who eats your cream,m1242,koro,,n,jackal,p2455 p2456 p2457 p2458,k o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1120,ke,272.124,272.306,0143_DoReCo_doreco_nngg1234_NB041016-01_A,"koro ke ain a ǃqxʼabesi,",it is jackal who eats your cream,m1243,ke,,part,TF,p2459 p2460,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1121,ain,272.306,272.489,0143_DoReCo_doreco_nngg1234_NB041016-01_A,"koro ke ain a ǃqxʼabesi,",it is jackal who eats your cream,m1244,ain,,vtr,eat,p2461 p2462,a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1122,a,272.489,272.582,0143_DoReCo_doreco_nngg1234_NB041016-01_A,"koro ke ain a ǃqxʼabesi,",it is jackal who eats your cream,m1245,a,,pro,2SG,p2463,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1123,ǃqxʼabesi,272.582,273.078,0143_DoReCo_doreco_nngg1234_NB041016-01_A,"koro ke ain a ǃqxʼabesi,",it is jackal who eats your cream,m1246 m1247,ǃqxʼabe -si,,n -nsf,cream -SGLT,p2464 p2465 p2466 p2467 p2468 p2469,!\qX_> a b e s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1124,<p:>,273.078,273.34,<p:>,<p:>,<p:>,m1248,<p:>,,<p:>,<p:>,p2470,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1125,a,273.34,273.489,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1249,a,,pro,2SG,p2471,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1126,gǀuu,273.489,273.74,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1250,gǀuu,,vitr,tell.lie,p2472 p2473,|\_v u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1127,dya,273.74,273.97,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1251,dya,,pro,1PL.I.DAT,p2474 p2475,J\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1128,koro,273.97,274.296,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1252,koro,,n,jackal,p2476 p2477 p2478 p2479,k o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1129,ke,274.296,274.51,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1253,ke,,part,TF,p2480 p2481,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1130,ain,274.51,274.66,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1254,ain,,vtr,eat,p2482 p2483,a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1131,a,274.66,274.753,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1255,a,,pro,2SG,p2484,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1132,ǃqxʼabesi,274.753,275.13,0144_DoReCo_doreco_nngg1234_NB041016-01_A,"a gǀuu dya, koro ke ain a ǃqxʼabesi","you lie, it is jackal who eats the (your?) cream",m1256 m1257,ǃqxʼabe -si,,n -nsf,cream -SGLT,p2485 p2486 p2487 p2488 p2489 p2490,!\qX_> a b e s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1133,<p:>,275.13,275.484,<p:>,<p:>,<p:>,m1258,<p:>,,<p:>,<p:>,p2491,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1134,a,275.484,275.82,0145_DoReCo_doreco_nngg1234_NB041016-01_A,"a"",",yes,m1259,a,,interj,ah,p2492,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1135,<p:>,275.82,276.12,<p:>,<p:>,<p:>,m1260,<p:>,,<p:>,<p:>,p2493,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1136,<<ui>>,276.12,276.27,0146_DoReCo_doreco_nngg1234_NB041016-01_A,****,****,m1261,****,,****,****,p2494,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1137,gǁain,276.27,276.53,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1262,gǁain,,n,brown.hyena,p2495 p2496 p2497,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1138,nǁae,276.53,276.75,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1263,nǁae,,adv,then,p2498 p2499 p2500,|\|\~ a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1139,ǁʼae,276.75,276.969,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1264,ǁʼae,,vatr,go.away,p2501 p2502 p2503,|\|\_> a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1140,ng,276.969,277.23,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1265,ng,,part,and,p2504,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1141,ǀai,277.23,277.41,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1266,ǀii,,vtr,take,p2505 p2506 p2507,|\ a i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1142,<<fm>violesi>,277.41,278.06,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1267,viol,,n,viola,p2508 p2509,<p:> <p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1143,ha,278.06,278.13,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1268,ha,,pro,3H.SG,p2510 p2511,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1144,sii,278.13,278.283,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1269,sii,,vatr,come,p2512 p2513,s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1145,ng,278.283,278.35,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1270,ng,,part,and,p2514,N
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1146,ǀxoo,278.35,278.55,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1271,ǀxoo,,vtr,play.music,p2515 p2516,|\X o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1147,nǀa,278.55,278.73,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1272,nǀa,,part,COM,p2517 p2518,|\~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1148,<<fm>violesi>,278.73,279.431,0147_DoReCo_doreco_nngg1234_NB041016-01_A,"(...) gǁain nǁae ǁʼae ng ǀai violesi, ha sii ng ǀxoo nǀa violesi,","then hyena goos and fetches the viola, he comes and plays (with) the viola",m1273,viol,,n,viola,p2519 p2520,<p:> <p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1149,<p:>,279.431,279.735,<p:>,<p:>,<p:>,m1274,<p:>,,<p:>,<p:>,p2521,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1150,<<fs>>,279.735,279.998,0148_DoReCo_doreco_nngg1234_NB041016-01_A,****,****,m1275,****,,****,****,p2522,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1151,ha,279.998,280.159,0149_DoReCo_doreco_nngg1234_NB041016-01_A,"[ha] ha ǀxoo, ha ku,","hy plays, he says",m1276,ha,,pro,3H.SG,p2523 p2524,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1152,ǀxoo,280.159,280.43,0149_DoReCo_doreco_nngg1234_NB041016-01_A,"[ha] ha ǀxoo, ha ku,","hy plays, he says",m1277,ǀxoo,,vtr,play.music,p2525 p2526,|\X o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1153,ha,280.43,280.56,0149_DoReCo_doreco_nngg1234_NB041016-01_A,"[ha] ha ǀxoo, ha ku,","hy plays, he says",m1278,ha,,pro,3H.SG,p2527 p2528,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1154,ku,280.56,280.753,0149_DoReCo_doreco_nngg1234_NB041016-01_A,"[ha] ha ǀxoo, ha ku,","hy plays, he says",m1279,ku,,vtr,QUOT,p2529 p2530,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1155,<p:>,280.753,281.077,<p:>,<p:>,<p:>,m1280,<p:>,,<p:>,<p:>,p2531,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1156,ha,281.077,281.2,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1281,ha,,pro,3H.SG,p2532 p2533,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1157,ǀxooa,281.2,281.55,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1282 m1283,ǀxoo -a,,vtr -vsf,play.music -?,p2534 p2535 p2536,|\X o a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1158,yanu,281.55,281.752,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1284,yanu,,?,?,p2537 p2538,a~ u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1159,ha,281.752,281.853,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1285,ha,,pro,3H.SG,p2539 p2540,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1160,ǀxooa,281.853,282.169,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1286 m1287,ǀxoo -a,,vtr -vsf,play.music -?,p2541 p2542 p2543,|\X o a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1161,nǀa,282.169,282.32,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1288,nǀa,,part,COM,p2544 p2545,|\~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1162,ha,282.32,282.456,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1289,ha,,pro,3H.SG,p2546 p2547,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1163,ka,282.456,282.651,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1290,ka,,vitr,say,p2548 p2549,k a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1164,<<on>hey>,282.651,283.074,0150_DoReCo_doreco_nngg1234_NB041016-01_A,"ha ǀxooa yanu, ha ǀxooa, nǀa ha ka, ""hey",,m1291,hey,,interj,hey,p2550,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1165,<p:>,283.074,283.295,<p:>,<p:>,<p:>,m1292,<p:>,,<p:>,<p:>,p2551,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1166,gǁain,283.295,283.509,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1293,gǁain,,n,brown.hyena,p2552 p2553 p2554,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1167,ke,283.509,283.652,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1294,ke,,part,TF,p2555 p2556,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1168,ain,283.652,283.84,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1295,ain,,vtr,eat,p2557 p2558,a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1169,a,283.84,283.962,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1296,a,,pro,2SG,p2559,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1170,ǃqxʼabesi,283.962,284.43,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1297 m1298,ǃqxʼabe -si,,n -nsf,cream -SGLT,p2560 p2561 p2562 p2563 p2564 p2565,!\qX_> a b e s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1171,gǁain,284.43,284.695,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1299,gǁain,,n,brown.hyena,p2566 p2567 p2568,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1172,ǁae,284.695,284.97,0151_DoReCo_doreco_nngg1234_NB041016-01_A,"""gǁain ke ain a ǃqxʼabesi"", ""gǁain ǁae,","(J) ""it is hyena who eats your cream"" (HA) ""it is not hyena",m1300,ǁae,,part,NEG,p2569 p2570 p2571,|\|\ a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1173,<p:>,284.97,285.34,<p:>,<p:>,<p:>,m1301,<p:>,,<p:>,<p:>,p2572,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1174,<<fp>>,285.34,285.63,0152_DoReCo_doreco_nngg1234_NB041016-01_A,****,****,m1302,****,,****,****,p2573,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1175,<p:>,285.63,285.68,<p:>,<p:>,<p:>,m1303,<p:>,,<p:>,<p:>,p2574,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1176,koro,285.68,285.93,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1304,koro,,n,jackal,p2575 p2576 p2577 p2578,k o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1177,ke,285.93,286.09,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1305,ke,,part,TF,p2579 p2580,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1178,ain,286.09,286.19,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1306,ain,,vtr,eat,p2581 p2582,a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1179,a,286.19,286.305,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1307,a,,pro,2SG,p2583,a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1180,ǃqxʼabesi,286.305,286.64,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1308 m1309,ǃqxʼabe -si,,n -nsf,cream -SGLT,p2584 p2585 p2586 p2587 p2588 p2589,!\qX_> a b e s i
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1181,ǀqoqonwa,286.64,287.09,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1310,ǀqoqon,,vitr,dance,p2590 p2591,<notProcessedChunk> <notProcessedChunk>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1182,ǀqoqonwa,287.09,287.526,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1311,ǀqoqon,,vitr,dance,p2592 p2593,<notProcessedChunk> <notProcessedChunk>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1183,koro,287.526,287.87,0153_DoReCo_doreco_nngg1234_NB041016-01_A,"hm, koro ke ain a ǃqxʼabesi, ǀqoqonwa, ǀqoqonwa, koro,","hm, it is jackal who eats your cream, dance, jackal, dance",m1312,koro,,n,jackal,p2594 p2595 p2596 p2597,k o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1184,<p:>,287.87,288.24,<p:>,<p:>,<p:>,m1313,<p:>,,<p:>,<p:>,p2598,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1185,ǀqoqonwa,288.24,288.8,0154_DoReCo_doreco_nngg1234_NB041016-01_A,"ǀqoqonwa, koro, ǀqoqonwa,","dance, jackal, dance""",m1314,ǀqoqon,,vitr,dance,p2599 p2600,<notProcessedChunk> <notProcessedChunk>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1186,koro,288.8,289.11,0154_DoReCo_doreco_nngg1234_NB041016-01_A,"ǀqoqonwa, koro, ǀqoqonwa,","dance, jackal, dance""",m1315,koro,,n,jackal,p2601 p2602 p2603 p2604,k o 4 o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1187,ǀqoqonwa,289.11,289.637,0154_DoReCo_doreco_nngg1234_NB041016-01_A,"ǀqoqonwa, koro, ǀqoqonwa,","dance, jackal, dance""",m1316,ǀqoqon,,vitr,dance,p2605 p2606,<notProcessedChunk> <notProcessedChunk>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1188,<p:>,289.637,289.896,<p:>,<p:>,<p:>,m1317,<p:>,,<p:>,<p:>,p2607,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1189,ku,289.896,290.025,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1318,ku,,pro,3H.SG,p2608 p2609,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1190,ke,290.025,290.331,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1319,ke,,part,ID,p2610 p2611,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1191,gǁain,290.331,290.616,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1320,gǁain,,n,brown.hyena,p2612 p2613 p2614,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1192,ke,290.616,290.76,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1321,ke,,part,ID,p2615 p2616,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1193,ǁae,290.76,291.013,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1322,ǁae,,part,NEG,p2617 p2618 p2619,|\|\ a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1194,gǁain,291.013,291.26,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1323,gǁain,,n,brown.hyena,p2620 p2621 p2622,|\|\_v a~ i~
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1195,ke,291.26,291.39,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1324,ke,,part,ID,p2623 p2624,k e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1196,ǁae,291.39,291.61,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1325,ǁae,,part,NEG,p2625 p2626 p2627,|\|\ a e
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1197,ha,291.61,291.67,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1326,ha,,pro,3H.SG,p2628,<notProcessedChunk>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1198,ku,291.67,291.898,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1327,ku,,vtr,QUOT,p2629 p2630,k u
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1199,nǁaa,291.898,292.089,0155_DoReCo_doreco_nngg1234_NB041016-01_A,"ku ke, gǁain ke ǁae, gǁain ke ǁae"" ha ku nǁaa,","(still HA to Boer) is is him (J), is is not hyena, it is not hyena"" he (HA?) says to him (B?)",m1328,nǁaa,,pro,OBL.3SG.OBL,p2631 p2632,|\|\~ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1200,<p:>,292.089,292.36,<p:>,<p:>,<p:>,m1329,<p:>,,<p:>,<p:>,p2633,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1201,ha,292.36,292.505,0156_DoReCo_doreco_nngg1234_NB041016-01_A,"ha soo, [ha ...] ha ǀxoo violesi"",","(HA) ""he (H) sits, he plays the viola""",m1330,ha,,pro,3H.SG,p2634 p2635,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1202,soo,292.505,292.7,0156_DoReCo_doreco_nngg1234_NB041016-01_A,"ha soo, [ha ...] ha ǀxoo violesi"",","(HA) ""he (H) sits, he plays the viola""",m1331,soo,,vitr,sit,p2636 p2637,s o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1203,<<fs>>,292.7,293.28,0156_DoReCo_doreco_nngg1234_NB041016-01_A,"ha soo, [ha ...] ha ǀxoo violesi"",","(HA) ""he (H) sits, he plays the viola""",m1332,****,,****,****,p2638,<p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1204,ha,293.28,293.44,0156_DoReCo_doreco_nngg1234_NB041016-01_A,"ha soo, [ha ...] ha ǀxoo violesi"",","(HA) ""he (H) sits, he plays the viola""",m1333,ha,,pro,3H.SG,p2639 p2640,h\ a
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1205,ǀxoo,293.44,293.759,0156_DoReCo_doreco_nngg1234_NB041016-01_A,"ha soo, [ha ...] ha ǀxoo violesi"",","(HA) ""he (H) sits, he plays the viola""",m1334,ǀxoo,,vtr,play.music,p2641 p2642,|\X o
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1206,<<fm>violesi>,293.759,294.415,0156_DoReCo_doreco_nngg1234_NB041016-01_A,"ha soo, [ha ...] ha ǀxoo violesi"",","(HA) ""he (H) sits, he plays the viola""",m1335,viol,,n,viola,p2643 p2644,<p:> <p:>
nngg1234,doreco_nngg1234_NB041016-01_A,core,B,w1207,<p:>,294.415,294.782,<p:>,<p:>,<p:>,m1336,<p:>,,<p:>,<p:>,p2645,<p:>
